Hourly total precipitation [mm] for each subasin, ordered according to Map-IDs
Date    Subbasin-ID.s
23022000	1280	0.01	0.01
23022000	1281	0.03	0.02
23022000	1282	0	0
23022000	1283	0	0.02
23022000	1284	0.02	0.02
23022000	1285	0.01	0.01
23022000	1286	0.03	0.01
23022000	1287	0.02	0.01
23022000	1288	0.02	0.03
23022000	1289	0	0.02
23022000	1290	0.02	0.01
23022000	1291	0.01	0.03
23022000	1292	0	0.02
23022000	1293	0	0.01
23022000	1294	0.04	0
23022000	1295	0.01	0.01
23022000	1296	0.01	0
24022000	1297	0.04	0.02
24022000	1298	0.02	0.02
24022000	1299	0.02	0.03
24022000	1300	0.02	0.02
24022000	1301	0.08	0.06
24022000	1302	0.01	0.04
24022000	1303	0.02	0
24022000	1304	0.07	0.01
24022000	1305	0.03	0.02
24022000	1306	0.07	0.06
24022000	1307	0	0.04
24022000	1308	0.01	0.01
24022000	1309	0.09	0.01
24022000	1310	0.01	0
24022000	1311	0.06	0.02
24022000	1312	0.14	0
24022000	1313	0.04	0.03
24022000	1314	0.01	0.05
24022000	1315	0.01	0.06
24022000	1316	0.03	0
24022000	1317	0.06	0
24022000	1318	0.02	0.04
24022000	1319	0.05	0.05
24022000	1320	0	0
25022000	1321	0.02	0.13
25022000	1322	0.01	0.05
25022000	1323	0	0.04
25022000	1324	0.02	0.18
25022000	1325	0	0.06
25022000	1326	0.01	0.09
25022000	1327	0.03	0.01
25022000	1328	0	0.05
25022000	1329	0.01	0.06
25022000	1330	0.02	0
25022000	1331	0.02	0.1
25022000	1332	0.02	0.02
25022000	1333	0.02	0.07
25022000	1334	0.02	0.06
25022000	1335	0	0.07
25022000	1336	0.03	0.12
25022000	1337	0	0.05
25022000	1338	0.03	0.03
25022000	1339	0.03	0.01
25022000	1340	0.01	0.05
25022000	1341	0.05	0.04
25022000	1342	0	0
25022000	1343	0	0.06
25022000	1344	0.04	0.07
26022000	1345	0.01	0.04
26022000	1346	0.01	0.03
26022000	1347	0.04	0.02
26022000	1348	0.03	0
26022000	1349	0.01	0
26022000	1350	0.07	0.07
26022000	1351	0.03	0.03
26022000	1352	0.01	0.04
26022000	1353	0	0.05
26022000	1354	0.01	0.04
26022000	1355	0.03	0.02
26022000	1356	0.03	0
26022000	1357	0.01	0.03
26022000	1358	0.02	0.14
26022000	1359	0.09	0.01
26022000	1360	0.07	0.1
26022000	1361	0.02	0.06
26022000	1362	0.01	0.05
26022000	1363	0.01	0.01
26022000	1364	0.01	0.01
26022000	1365	0	0.04
